id,happiness,birth,edu,income,floor_area,height_cm,weight_jin,health,media_5
6396,4,1977,4,10000,70,160,125,3,2
6397,5,1987,10,55000,24.1,167,108,5,5
6398,5,1945,3,2000,230,174,110,5,1
6399,5,1945,4,25000,59,159,118,4,1
6400,4,1978,1,1500,95,168,100,4,3
6401,4,1946,6,36000,66,170,150,4,1
6402,4,1949,4,0,130,150,107,2,1
6403,4,1959,6,2000,130,162,112,2,4
6404,4,1965,12,0,54,158,114,3,4
6405,3,1994,6,18000,75,170,140,5,5
6406,4,1954,4,5000,200,169,130,5,1
6407,4,1942,1,12000,20,165,100,3,1
6408,4,1986,11,24000,130,163,108,4,5
6409,5,1942,3,36000,70,160,140,4,1
6410,4,1992,10,36000,50,183,120,4,5
6411,4,1982,4,6000,35,160,140,3,3
6412,4,1974,4,40000,20,159,146,5,1
6413,4,1977,6,108000,80,180,150,5,5
6414,3,1952,6,-3,70,160,48,4,3
6415,4,1983,7,216000,50,165,140,4,4
6416,5,1967,3,60000,120,160,115,4,1
6417,4,1973,4,150000,63,160,140,4,1
6418,3,1966,3,20000,110,148,100,2,1
6419,4,1964,6,20000,100,171,120,5,1
6420,4,1963,4,16000,120,173,135,4,1
6421,4,1967,3,6000,100,170,140,3,1
6422,4,1943,4,20000,120,162,100,2,1
6423,4,1963,6,60000,92,165,120,4,4
6424,4,1972,3,15000,100,160,100,4,5
6425,5,1938,3,24000,96,163,110,2,1
6426,4,1992,12,200,120,178,180,4,4
6427,3,1964,4,2000,160,150,80,4,1
6428,4,1947,3,18000,54,166,150,3,1
6429,4,1960,6,36000,54,161,126,4,1
6430,4,1979,12,100000,99,175,156,5,4
6431,4,1972,3,10000,160,175,160,5,1
6432,3,1990,4,24000,170,170,140,4,4
6433,5,1934,2,24000,90,150,108,3,1
6434,3,1953,4,36000,69,157,100,1,4
6435,4,1979,11,36000,80,158,100,5,5
6436,2,1953,1,2800,160,152,90,3,1
6437,4,1936,1,0,60,153,70,3,1
6438,4,1973,4,10000,60,165,110,4,1
6439,4,1969,4,25000,30,157,100,3,5
6440,3,1990,12,36000,40,156,90,4,5
6441,4,1945,1,840,120,155,106,1,1
6442,3,1983,4,0,75,155,100,4,3
6443,5,1944,1,0,210,147,87,2,1
6444,4,1966,4,9000,90,170,160,5,1
6445,4,1952,3,0,80,155,100,2,1
6446,4,1935,10,24000,54,154,126,3,1
6447,4,1947,3,0,100,158,130,1,1
6448,5,1930,1,0,120,153,120,1,1
6449,2,1965,4,8400,50,160,140,4,1
6450,2,1966,4,10000,70,165,140,2,1
6451,3,1949,1,-3,120,150,80,2,1
6452,3,1966,3,10000,50,165,130,4,1
6453,4,1970,4,20000,300,150,90,3,3
6454,4,1944,3,0,200,155,105,2,1
6455,3,1946,1,5000,100,180,130,4,1
6456,3,1969,4,20000,15,170,130,1,3
6457,4,1984,4,27000,60,174,140,4,4
6458,3,1971,1,-2,200,134,95,4,1
6459,4,1947,4,32000,70,170,130,4,4
6460,4,1979,6,40000,96,160,140,5,4
6461,3,1956,1,10000,80,150,90,3,1
6462,4,1952,1,24000,140,175,180,4,1
6463,4,1936,1,2000,80,155,88,4,1
6464,4,1963,6,36000,64,178,156,4,4
6465,5,1955,3,0,210,160,150,3,1
6466,4,1976,4,18000,80,158,106,4,1
6467,2,1958,4,12000,13,168,180,5,5
6468,4,1946,3,2000,286,155,127,4,1
6469,4,1982,12,100000,107,172,142,3,5
6470,4,1975,4,10000,130,170,130,4,3
6471,4,1956,6,10000,140,176,130,4,1
6472,3,1942,10,30000,50,160,120,4,2
6473,3,1953,1,6500,90,160,126,4,1
6474,4,1970,11,50000,70,170,140,4,4
6475,5,1973,1,30000,75,165,130,4,1
6476,5,1945,3,5000,180,158,128,4,1
6477,4,1954,6,20000,38,167,120,3,2
6478,4,1933,3,1000,80,163,100,4,1
6479,4,1974,3,0,220,160,132,3,3
6480,4,1957,1,5000,110,155,115,4,1
6481,5,1932,1,40000,65,160,98,4,1
6482,4,1995,4,0,104,165,110,5,5
6483,2,1973,3,0,54,162,87,4,3
6484,4,1956,4,2500,66,157,120,5,1
6485,4,1963,4,30000,180,168,150,4,1
6486,4,1985,3,10000,260,160,94,5,5
6487,2,1988,5,40000,75,172,120,3,5
6488,4,1960,3,20000,200,160,120,3,1
6489,4,1938,1,36000,85,167,144,3,1
6490,5,1986,4,20000,85,169,150,5,2
6491,4,1968,3,36000,200,160,120,2,1
6492,3,1986,3,15000,80,170,160,2,2
6493,4,1964,4,0,101,163,130,5,5
6494,4,1965,3,20000,90,170,130,4,1
6495,3,1976,3,30000,70,172,130,5,1
6496,3,1952,6,10000,220,167,130,4,1
6497,3,1933,1,4800,150,155,134,2,1
6498,5,1963,6,4000,180,163,110,5,3
6499,3,1973,3,10000,150,162,110,4,1
6500,4,1940,3,30000,70,164,130,4,1
6501,4,1954,3,5000,100,178,120,3,1
6502,5,1993,12,0,130,175,125,5,5
6503,2,1937,3,40000,38,150,105,1,1
6504,4,1982,8,24000,130,172,130,4,4
6505,2,1943,7,28000,54,176,150,2,1
6506,4,1943,4,7000,105,170,124,5,1
6507,4,1989,12,48000,67.8,173,130,5,5
6508,5,1957,4,0,70,160,120,3,4
6509,5,1951,3,1000,60,155,170,2,1
6510,4,1974,4,50000,270,170,150,3,1
6511,4,1990,12,20000,92.3,174,180,4,4
6512,4,1954,7,39600,132,158,104,4,5
6513,5,1996,4,-2,15,153,110,4,5
6514,5,1961,6,0,24,153,106,4,4
6515,4,1955,3,-2,400,165,120,4,1
6516,4,1978,4,20000,54,154,98,3,3
6517,4,1973,4,30000,150,175,120,4,1
6518,4,1990,12,100000,20,170,130,5,5
6519,4,1949,4,30000,60,170,170,4,1
6520,4,1967,7,30000,100,159,108,3,5
6521,1,1989,3,20000,200,185,132,5,4
6522,4,1975,9,-3,64,162,98,4,3
6523,4,1950,3,12000,40,170,145,5,1
6524,4,1990,10,20000,200,174,180,3,5
6525,4,1974,6,0,75,165,160,4,3
6526,4,1990,4,80000,120,160,90,4,5
6527,5,1985,10,30000,36,165,130,5,5
6528,2,1972,3,6000,160,150,95,2,1
6529,4,1961,1,8000,280,185,160,4,1
6530,4,1952,3,3000,40,170,160,2,1
6531,4,1954,3,50000,200,172,124,2,1
6532,5,1937,10,72000,80,161,100,3,5
6533,4,1944,1,0,100,159,80,4,1
6534,3,1972,4,20000,90,160,118,4,4
6535,4,1968,3,10000,200,175,150,5,1
6536,4,1934,1,15000,87,157,105,3,1
6537,4,1945,3,0,50,170,130,5,1
6538,5,1948,3,25000,100,167,106,4,1
6539,4,1932,4,45600,42.5,165,120,3,1
6540,5,1952,3,1500,80,160,110,4,1
6541,4,1941,3,0,20,165,150,5,1
6542,2,1935,1,1220,60,152,80,1,1
6543,3,1982,6,100000,30,163,120,5,5
6544,4,1982,6,30000,50,160,110,3,4
6545,4,1949,6,48000,44,161,134,3,2
6546,4,1961,1,0,300,150,100,4,1
6547,3,1967,3,6000,40,152,120,1,1
6548,4,1955,4,20000,88,163,91,3,1
6549,5,1963,4,40000,60,175,185,5,4
6550,2,1945,3,20000,100,166,100,4,1
6551,4,1979,3,40000,100,175,120,5,1
6552,2,1985,3,4300,90,170,110,3,5
6553,4,1959,7,20000,63.1,158,120,5,4
6554,4,1980,4,30000,25,158,130,5,5
6555,2,1944,3,0,80,172,160,1,1
6556,5,1978,4,15000,40,153,100,4,1
6557,4,1951,4,40000,52,170,126,4,1
6558,4,1964,3,30000,200,155,120,3,1
6559,3,1962,6,0,300,170,150,5,5
6560,2,1967,1,0,100,162,76,1,1
6561,4,1933,1,18000,35,155,96,4,1
6562,5,1952,4,58800,49,166,145,4,5
6563,1,1949,3,26000,23,165,120,1,1
6564,4,1964,4,4000,60,150,130,5,1
6565,4,1966,3,3000,180,165,150,2,1
6566,4,1930,3,20000,90,168,100,3,1
6567,4,1993,4,20000,500,155,100,4,5
6568,4,1981,10,60000,38,176,172,4,5
6569,3,1949,3,8000,140,162,160,3,1
6570,2,1960,1,7000,120,168,140,2,1
6571,4,1992,12,0,110,163,92,4,5
6572,5,1925,2,700,30,156,120,5,1
6573,3,1957,4,10000,120,168,130,5,1
6574,3,1967,4,20000,170,175,145,4,1
6575,3,1969,4,10000,80,167,128,5,3
6576,4,1974,4,80000,110,168,122,5,4
6577,5,1990,4,80000,120,175,150,5,5
6578,4,1965,4,0,90,155,108,4,2
6579,3,1960,6,60000,40,166,130,4,4
6580,4,1992,12,0,50,162,100,4,3
6581,4,1952,4,-1,100,155,90,5,1
6582,4,1966,3,0,98,160,120,3,1
6583,5,1956,6,30000,108,160,118,5,5
6584,4,1990,12,-2,90,167,120,5,5
6585,4,1949,3,5000,130,168,106,2,1
6586,4,1940,6,90000,76,155,110,4,3
6587,4,1935,1,12000,100,155,100,2,1
6588,4,1953,1,1720,180,160,110,4,1
6589,4,1952,4,3000,100,161,110,3,1
6590,4,1967,4,12000,79,169,146,2,1
6591,4,1953,6,19200,130,153,120,3,1
6592,2,1955,1,5000,400,140,70,3,1
6593,5,1963,10,100000,130,169,150,4,3
6594,4,1970,6,100000,1050,170,142,5,1
6595,4,1943,4,900,10,172,125,3,1
6596,4,1945,3,17000,200,115,130,3,1
6597,5,1993,10,0,64,185,180,4,5
6598,4,1975,9,24000,60,163,125,5,1
6599,4,1948,6,10000,90,167,140,5,2
6600,4,1953,4,32160,55,173,166,3,1
6601,4,1973,4,100000,130,170,140,5,4
6602,5,1970,4,10000,40,170,145,4,4
6603,3,1962,3,20000,100,156,132,2,1
6604,3,1970,3,10000,60,165,140,4,1
6605,4,1966,4,0,90,156,103,5,3
6606,5,1955,10,25000,65,165,90,5,4
6607,3,1935,3,5000,70,162,200,3,1
6608,4,1955,1,0,240,156,110,4,1
6609,1,1964,3,0,60,160,140,1,1
6610,4,1984,5,0,75,150,83,3,4
6611,1,1971,3,5800,53.9,159,92,3,1
6612,4,1950,3,-2,200,155,96,2,1
6613,4,1996,4,30000,70,160,100,4,5
6614,4,1974,4,20000,100,165,130,3,2
6615,5,1949,4,5000,40,156,98,5,1
6616,4,1961,4,30000,200,162,115,5,2
6617,4,1969,3,8000,200,160,110,4,1
6618,4,1962,3,3000,90,152,90,4,1
6619,5,1939,3,3000,120,150,108,5,1
6620,4,1947,6,24000,120,170,130,3,1
6621,4,1968,4,40000,100,170,140,5,1
6622,5,1956,3,20000,220,160,143,5,1
6623,5,1938,1,3000,89,155,140,4,1
6624,4,1950,1,10000,198,167,60,5,1
6625,5,1969,1,3000,130,156,130,4,1
6626,4,1990,6,40000,23,165,110,4,4
6627,4,1952,3,0,65,160,130,3,1
6628,4,1966,6,0,210,165,120,4,4
6629,3,1959,4,25000,43,163,104,3,1
6630,4,1979,6,20000,300,168,135,4,5
6631,4,1968,4,200000,130,153,100,4,3
6632,4,1954,4,36000,50,155,98,4,5
6633,3,1954,4,20000,85,154,90,3,1
6634,4,1961,4,36000,60,152,116,4,5
6635,4,1957,4,20000,150,175,136,5,1
6636,2,1949,3,2000,40,163,100,2,1
6637,4,1981,10,36000,92,168,110,5,4
6638,4,1968,4,13000,200,160,130,4,1
6639,4,1973,10,25000,127,160,110,5,4
6640,3,1976,3,10000,14,155,112,4,1
6641,4,1958,3,400,60,160,130,4,1
6642,4,1962,1,-3,80,156,85,3,1
6643,4,1953,3,0,160,154,85,4,1
6644,4,1962,3,20000,85,160,80,4,1
6645,4,1970,12,40000,100,165,150,4,3
6646,5,1929,4,35000,90,168,125,5,1
6647,4,1950,4,0,60,170,130,4,2
6648,4,1968,5,45000,120,170,140,4,4
6649,4,1952,3,25000,60,158,100,3,2
6650,3,1984,3,-2,108,158,115,4,4
6651,4,1938,3,0,120,160,100,1,1
6652,4,1939,4,2000,140,170,130,4,1
6653,1,1947,3,2000,80,150,70,1,1
6654,2,1977,4,20000,63,165,115,4,1
6655,3,1962,6,-3,60,170,135,4,1
6656,2,1969,6,20000,90,168,130,3,5
6657,4,1935,1,13000,90,170,130,4,1
6658,4,1936,2,0,100,150,90,2,1
6659,4,1937,1,26000,300,160,155,2,1
6660,4,1977,4,25000,60,174,180,2,5
6661,4,1948,3,840,80,170,146,5,1
6662,1,1945,10,80000,25,158,105,2,1
6663,5,1935,4,40000,98,156,116,4,2
6664,4,1957,8,0,120,157,113,5,1
6665,3,1985,4,5000,220,163,120,4,4
6666,3,1940,1,0,100,150,90,2,1
6667,3,1937,1,0,150,150,90,2,1
6668,4,1971,4,10000,50,154,112,3,1
6669,5,1961,6,40000,120,168,140,4,1
6670,4,1974,3,0,100,164,120,4,3
6671,4,1978,6,0,90,160,120,4,5
6672,3,1970,12,100000,120,180,150,4,3
6673,1,1963,4,0,300,167,136,3,4
6674,4,1934,2,36000,40,158,135,3,1
6675,4,1965,4,6000,150,170,140,3,1
6676,4,1969,6,18000,90,163,110,4,5
6677,3,1958,9,36000,58,161,118,3,3
6678,4,1944,1,0,80,150,68,2,1
6679,4,1946,4,24000,90,172,140,3,1
6680,4,1969,4,9600,80,163,120,4,3
6681,4,1954,6,60000,60,170,150,4,1
6682,3,1984,4,31000,300,175,130,4,2
6683,4,1961,6,20000,220,168,130,5,1
6684,4,1969,3,20000,120,175,160,4,1
6685,3,1985,12,40000,35,160,110,4,5
6686,4,1950,1,5000,100,165,120,4,1
6687,3,1962,1,20000,110,160,120,2,1
6688,4,1964,6,15000,20,169,96,3,2
6689,3,1987,4,30000,60,158,95,5,5
6690,4,1975,5,48000,37,160,110,5,4
6691,5,1973,4,30000,130,163,120,5,3
6692,4,1957,3,4000,17,165,150,3,1
6693,4,1965,4,10000,100,165,130,4,3
6694,4,1983,10,50000,50,178,125,4,5
6695,4,1942,2,0,110,160,123,4,1
6696,5,1934,2,36000,16,154,120,5,1
6697,3,1975,4,20000,500,165,130,2,2
6698,3,1972,4,40000,61.4,158,110,3,2
6699,5,1950,3,6000,134,173,110,3,1
6700,4,1978,4,20000,80,170,50,4,3
6701,2,1939,1,-1,200,152,110,4,1
6702,4,1993,11,10000,90,168,120,5,4
6703,2,1962,4,13000,50,150,112,3,3
6704,1,1955,3,3000,58,173,130,3,1
6705,4,1977,7,30000,85,162,130,5,1
6706,4,1985,10,120000,20,183,160,3,5
6707,4,1953,3,14000,240,161,130,4,1
6708,4,1986,6,10000,50,160,150,4,5
6709,3,1974,4,60000,80,176,70,4,1
6710,4,1989,8,100000,300,170,110,5,5
6711,5,1992,3,-1,220,160,130,5,3
6712,4,1967,6,30000,60,160,106,4,4
6713,4,1950,1,0,80,160,120,4,1
6714,2,1956,1,-3,20,178,145,3,1
6715,2,1954,1,0,400,160,90,4,1
6716,5,1952,3,2400,200,156,104,4,1
6717,4,1965,4,-3,10,160,120,4,1
6718,5,1921,2,30000,60,155,98,4,1
6719,4,1937,3,19200,60,167,150,4,1
6720,4,1984,4,8000,300,160,98,5,4
6721,3,1954,1,-3,90,158,108,3,1
6722,4,1989,6,30000,41,168,110,5,5
6723,4,1982,4,50000,60,175,116,4,2
6724,4,1971,4,20000,200,180,140,3,3
6725,4,1946,1,5000,60,150,90,2,1
6726,5,1952,1,-1,70,165,110,2,1
6727,4,1995,4,10000,100,163,100,4,1
6728,5,1933,6,48000,40,160,110,3,1
6729,4,1950,3,2220,55,160,90,1,1
6730,2,1948,1,1500,80,160,85,2,1
6731,4,1971,3,5000,100,150,110,5,1
6732,5,1972,3,0,60,163,140,3,1
6733,4,1958,6,24000,75,155,120,4,1
6734,4,1963,3,20000,240,156,110,3,2
6735,4,1952,3,0,120,150,118,4,1
6736,3,1960,4,6000,100,150,82,2,1
6737,5,1950,4,20000,65,172,120,3,1
6738,4,1978,12,150000,60,174,140,4,5
6739,4,1955,4,5000,100,175,135,2,1
6740,4,1973,4,30000,110,170,150,4,1
6741,4,1969,4,0,240,155,132,1,1
6742,2,1956,1,9000,150,150,115,3,1
6743,4,1923,1,35000,126,152,100,3,1
6744,4,1966,10,0,110,158,100,2,4
6745,4,1993,12,3500,100,175,130,5,5
6746,4,1960,4,10000,50,165,105,2,1
6747,4,1928,1,8400,140,150,90,2,1
6748,4,1977,12,100000,80,160,98,5,5
6749,4,1933,6,60000,140,173,96,3,1
6750,4,1949,4,36000,70,168,134,3,1
6751,5,1995,12,-1,200,160,100,5,4
6752,5,1964,3,20000,1000,160,110,5,1
6753,4,1964,6,10000,49,176,130,5,1
6754,4,1949,3,1060,90,150,100,4,1
6755,5,1950,1,20000,30,162,140,4,1
6756,4,1995,12,-1,70,174,140,4,5
6757,4,1987,12,100000,59,173,130,4,5
6758,5,1985,10,48000,56.7,160,110,4,2
6759,5,1967,12,60000,130,175,140,4,4
6760,4,1974,10,30000,100,175,136,5,3
6761,4,1988,13,120000,50,162,90,4,5
6762,5,1978,3,30000,100,150,92,3,1
6763,3,1972,7,20000,50,162,130,4,3
6764,4,1956,6,36000,160,155,108,3,4
6765,4,1963,4,45000,200,171,130,4,5
6766,5,1962,6,0,120,165,140,5,4
6767,4,1962,6,25000,35,158,100,4,3
6768,4,1962,9,0,110,170,130,3,1
6769,4,1969,6,30000,60,166,170,3,5
6770,4,1970,3,10000,50,168,101,4,1
6771,4,1988,12,50000,81,170,120,5,4
6772,5,1948,3,8400,63,150,120,4,1
6773,3,1987,6,50000,75,170,120,5,5
6774,3,1957,6,50000,65,175,130,4,4
6775,4,1992,12,0,200,173,140,5,5
6776,3,1961,4,10000,250,180,160,4,1
6777,4,1965,3,5000,400,153,73,2,1
6778,5,1949,8,22000,36,172,136,3,3
6779,4,1947,3,3000,120,168,100,3,1
6780,4,1989,10,30000,60,168,120,5,4
6781,4,1968,4,15000,160,154,140,4,1
6782,5,1984,13,40000,60,168,140,5,4
6783,5,1952,4,30000,38,159,102,5,1
6784,3,1950,1,5000,80,155,80,3,1
6785,2,1934,1,3000,100,170,120,2,1
6786,3,1955,4,40000,100,165,118,4,4
6787,5,1967,1,0,90,155,140,2,1
6788,4,1948,1,2000,100,158,100,4,1
6789,4,1988,5,50000,350,161,98,5,4
6790,3,1988,4,18000,600,170,100,3,4
6791,4,1930,4,0,150,170,120,2,1
6792,4,1965,3,10000,240,170,140,3,1
6793,3,1950,1,8000,25,170,120,3,1
6794,4,1971,10,30000,90,165,140,2,4
6795,4,1991,4,100000,120,160,90,5,3
6796,4,1980,4,50000,500,153,100,3,3
6797,4,1947,3,960,80,175,180,2,1
6798,2,1958,3,10000,100,173,120,4,1
6799,5,1968,4,30000,40,170,140,4,1
6800,4,1985,7,30000,130,173,120,5,1
6801,4,1954,3,-1,120,160,100,4,1
6802,4,1987,7,0,50,154,120,4,4
6803,4,1958,10,30000,90,176,160,4,3
6804,5,1953,6,-3,150,180,150,4,2
6805,4,1987,10,40000,110,170,160,4,4
6806,4,1930,9,60000,120,170,120,1,1
6807,4,1976,1,3000,100,170,120,4,1
6808,4,1952,3,50000,120,160,100,2,1
6809,3,1980,4,40000,75,165,110,3,4
6810,4,1972,3,0,70,154,125,4,1
6811,4,1968,4,0,110,166,110,2,1
6812,5,1996,6,0,100,175,102,5,5
6813,2,1954,4,1200,260,168,91,2,1
6814,4,1967,3,10000,100,163,150,2,1
6815,4,1967,6,0,30,168,132,2,5
6816,4,1988,12,80000,138,165,120,5,5
6817,4,1950,4,10000,60,165,110,4,1
6818,5,1952,4,48000,99,180,160,5,2
6819,4,1957,6,35000,80,156,102,4,3
6820,4,1979,3,2000,100,156,96,3,1
6821,4,1965,3,12000,160,160,124,4,1
6822,2,1963,6,0,70,165,120,3,4
6823,4,1956,1,0,46,165,156,4,1
6824,4,1995,12,800,70,168,104,5,5
6825,5,1957,1,3000,120,156,106,4,1
6826,3,1997,6,0,50,174,112,5,5
6827,4,1978,4,50000,70,160,110,4,4
6828,4,1969,6,40000,130,176,100,4,4
6829,3,1978,3,6000,200,168,120,3,1
6830,4,1976,3,20000,70,150,100,4,2
6831,2,1976,4,12000,70,158,130,3,1
6832,4,1980,4,0,70,170,150,3,3
6833,4,1979,4,10000,100,174,140,4,4
6834,4,1956,3,30000,170,172,120,4,1
6835,4,1948,3,30000,80,165,86,4,1
6836,4,1953,4,30000,140,160,120,4,2
6837,4,1954,3,8000,240,160,120,3,1
6838,4,1955,1,8000,240,155,120,5,1
6839,2,1948,1,36000,136,170,128,2,1
6840,2,1938,3,20000,80,158,140,4,1
6841,4,1973,6,10000,50,158,120,4,1
6842,4,1961,6,0,120,145,102,3,1
6843,4,1956,6,30000,90,165,120,4,1
6844,4,1977,13,200000,99,172,140,5,5
6845,5,1969,3,0,135,155,105,4,1
6846,3,1938,6,28000,50,170,140,2,1
6847,3,1984,4,20000,240,168,122,5,5
6848,4,1971,3,-1,50,155,120,5,1
6849,3,1957,1,5000,100,155,110,2,3
6850,4,1980,3,-1,300,156,100,4,3
6851,2,1974,6,-3,129,170,129,4,4
6852,4,1968,3,20000,100,168,120,3,1
6853,4,1963,4,12000,300,173,130,5,1
6854,4,1970,6,-1,110,165,58,4,5
6855,4,1983,3,30000,80,168,110,3,1
6856,4,1967,6,30000,80,155,94,3,4
6857,3,1985,12,100000,50,178,140,4,4
6858,5,1951,1,10770,40,160,130,5,1
6859,5,1975,4,36000,85,165,130,5,4
6860,4,1972,6,0,70,155,158,2,1
6861,4,1985,8,120000,25,164,120,4,4
6862,4,1959,6,15000,62,175,110,4,1
6863,5,1967,12,120000,56,159,110,4,5
6864,4,1980,12,100000,100,163,100,4,5
6865,5,1947,4,40000,49,171,150,4,1
6866,3,1974,6,40000,110,176,160,3,2
6867,4,1978,4,0,70,158,130,4,4
6868,4,1952,4,25000,84,170,130,3,2
6869,4,1965,4,25000,68,172,116,4,1
6870,4,1993,4,30000,56,180,180,5,5
6871,3,1988,4,60000,90,162,89,4,5
6872,5,1974,1,15000,120,160,110,5,1
6873,4,1989,5,9600,120,155,95,5,3
6874,4,1974,1,2000,100,160,120,3,1
6875,4,1945,3,0,100,160,82,4,1
6876,3,1967,6,50000,50,162,117,5,5
6877,4,1994,4,0,400,145,130,4,5
6878,3,1986,3,38000,50,176,110,4,4
6879,4,1949,10,-1,80,153,98,3,2
6880,2,1979,7,12000,50,165,120,5,5
6881,2,1937,3,780,80,165,100,2,1
6882,3,1964,6,80000,64,165,109,3,5
6883,5,1968,4,15000,120,168,170,5,1
6884,5,1996,4,20000,210,165,110,5,4
6885,5,1939,3,5000,60,150,70,2,1
6886,3,1964,4,14000,58,158,120,5,5
6887,4,1986,12,36000,100,175,160,5,5
6888,4,1994,12,0,70,164,112,5,5
6889,4,1951,4,0,550,165,120,5,2
6890,3,1965,4,40000,250,156,92,3,1
6891,5,1977,6,30000,118,165,150,3,5
6892,4,1968,6,35000,120,165,110,4,3
6893,4,1936,1,0,130,157,75,3,1
6894,5,1980,4,10000,160,179,150,5,1
6895,4,1970,3,25000,110,165,140,5,1
6896,4,1950,12,100000,80,175,160,3,5
6897,4,1953,4,20000,150,169,130,4,1
6898,3,1937,4,30000,400,160,110,3,4
6899,4,1979,12,80000,50,168,125,3,4
6900,4,1944,1,10000,200,165,55,2,1
6901,3,1943,3,26400,60,160,110,3,1
6902,5,1947,1,3000,170,156,90,2,1
6903,4,1989,4,30000,130,162,110,5,5
6904,4,1948,3,6000,70,170,130,2,1
6905,5,1929,3,14000,80,152,84,3,1
6906,4,1937,1,4000,27,175,110,1,1
6907,5,1976,6,-3,200,160,120,3,3
6908,5,1945,1,1500,200,160,120,5,1
6909,4,1951,7,43000,140,172,125,4,4
6910,4,1947,9,24000,59,156,51,2,2
6911,4,1963,3,3000,60,165,110,3,1
6912,4,1967,3,2000,127,168,130,5,1
6913,4,1975,4,40000,50,180,180,4,5
6914,4,1953,1,0,200,155,100,4,1
6915,5,1957,6,21600,68,155,94,4,5
6916,3,1971,6,20000,37,170,165,3,1
6917,4,1947,3,-1,200,170,110,2,1
6918,3,1965,3,40000,180,167,150,3,1
6919,5,1950,1,3720,50,152,100,4,1
6920,5,1931,3,15000,80,155,120,5,1
6921,2,1980,4,30000,40,165,110,4,2
6922,4,1967,3,10000,60,160,130,3,1
6923,5,1986,12,30000,45,158,52,4,3
6924,3,1975,5,26000,180,160,110,2,4
6925,4,1991,12,40000,60,167,103,4,5
6926,4,1964,4,30000,350,172,120,4,1
6927,2,1962,7,-3,200,160,120,4,2
6928,5,1985,12,200000,90,165,108,5,5
6929,4,1996,7,24000,80,172,120,4,4
6930,4,1950,1,0,150,155,130,2,1
6931,4,1962,6,10000,68,160,138,4,5
6932,4,1949,4,60000,130,173,150,4,1
6933,4,1945,4,24000,60,180,190,4,1
6934,3,1951,2,24000,80,160,110,3,1
6935,4,1971,4,20000,110,168,120,3,2
6936,5,1946,10,45000,68.7,173,156,5,4
6937,4,1946,1,1000,120,155,100,2,1
6938,4,1986,5,15000,80,158,98,5,4
6939,3,1944,3,1000,50,156,110,3,1
6940,4,1963,3,2000,300,160,130,2,1
6941,3,1974,4,2000,60,156,96,3,4
6942,3,1963,3,2000,180,161,90,3,1
6943,4,1942,3,30000,77,153,120,3,1
6944,4,1950,3,16800,77,165,170,2,1
6945,4,1940,2,36000,52,153,125,4,1
6946,4,1940,7,22000,60,170,162,3,1
6947,5,1946,3,5000,40,170,105,5,1
6948,4,1972,4,500000,200,177,160,5,3
6949,4,1950,4,2000,200,170,98,2,1
6950,5,1981,10,80000,90,173,160,5,5
6951,4,1956,3,18000,140,165,110,2,1
6952,4,1967,4,50000,120,158,115,2,1
6953,5,1991,12,100000,140,159,112,5,5
6954,5,1971,4,20000,60,172,150,4,1
6955,3,1992,5,40000,150,172,132,4,5
6956,4,1963,3,100000,60,162,130,4,1
6957,4,1956,6,0,70,167,108,5,1
6958,4,1952,3,10000,110,178,125,2,1
6959,4,1964,3,5000,120,160,120,3,1
6960,4,1968,4,20000,140,160,120,3,1
6961,4,1992,4,0,34,167,120,3,3
6962,5,1972,6,30000,84,160,110,5,3
6963,4,1985,4,30000,230,177,150,5,5
6964,4,1931,1,10000,38,140,80,3,1
6965,5,1940,4,2000,250,157,95,4,1
6966,4,1952,1,40000,125,169,144,3,1
6967,2,1962,7,20000,200,166,135,5,1
6968,4,1958,3,25000,40,163,95,5,1
6969,4,1986,7,48000,50,172,135,5,4
6970,4,1974,4,80000,200,168,126,2,3
6971,4,1980,9,100000,125,171,120,5,5
6972,4,1944,3,15000,150,167,130,3,1
6973,4,1955,4,30000,30,154,100,2,3
6974,4,1972,11,48000,120,164,108,4,4
6975,4,1992,12,30000,70,166,100,5,5
6976,4,1961,4,0,200,165,110,1,1
6977,4,1964,6,50000,200,170,150,3,5
6978,4,1985,7,36000,128,165,100,5,5
6979,3,1961,6,18000,58,150,120,4,1
6980,4,1987,12,0,130,164,100,4,4
6981,4,1990,11,40000,100,165,100,4,5
6982,3,1964,6,40000,80,165,140,2,1
6983,4,1966,4,10000,80,166,130,4,1
6984,3,1934,4,41640,34,158,104,2,1
6985,4,1973,10,100000,40,150,88,3,4
6986,5,1957,1,10000,100,155,130,4,1
6987,4,1976,7,100000,100,168,110,5,5
6988,4,1952,4,30000,99,167,150,4,1
6989,4,1954,7,45600,56,175,160,3,5
6990,4,1941,3,30000,60,178,110,3,2
6991,4,1981,4,35000,24,167,140,5,4
6992,3,1963,3,50000,200,160,140,3,2
6993,2,1977,9,60000,120,175,138,4,5
6994,4,1961,6,19200,150,158,114,3,4
6995,4,1997,6,-2,51,179,140,5,5
6996,4,1949,3,15000,200,170,140,4,1
6997,5,1952,1,12000,130,150,120,4,1
6998,4,1937,3,28800,90,163,140,4,1
6999,4,1964,4,0,90,160,150,3,5
7000,5,1987,10,100000,100,175,170,5,5
7001,4,1965,3,-1,40,160,130,4,1
7002,4,1968,12,31720,53,158,100,4,1
7003,4,1954,4,20000,100,170,110,5,1
7004,4,1944,1,20000,20,159,80,3,1
7005,4,1983,4,60000,220,178,140,4,5
